,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,а╬╟║
64,A263700,ди╬Н╥╕╫╨,20210513,9200
65,A263700,ди╬Н╥╕╫╨,20210512,9400
66,A263700,ди╬Н╥╕╫╨,20210511,9660
67,A263700,ди╬Н╥╕╫╨,20210510,9790
68,A263700,ди╬Н╥╕╫╨,20210507,9570
69,A263700,ди╬Н╥╕╫╨,20210506,9550
70,A263700,ди╬Н╥╕╫╨,20210504,9550
71,A263700,ди╬Н╥╕╫╨,20210503,9780
72,A263700,ди╬Н╥╕╫╨,20210430,9600
73,A263700,ди╬Н╥╕╫╨,20210429,9520
74,A263700,ди╬Н╥╕╫╨,20210428,9500
75,A263700,ди╬Н╥╕╫╨,20210427,9740
76,A263700,ди╬Н╥╕╫╨,20210426,9650
77,A263700,ди╬Н╥╕╫╨,20210423,9840
78,A263700,ди╬Н╥╕╫╨,20210422,10100
79,A263700,ди╬Н╥╕╫╨,20210421,10050
80,A263700,ди╬Н╥╕╫╨,20210420,10250
81,A263700,ди╬Н╥╕╫╨,20210419,10150
82,A263700,ди╬Н╥╕╫╨,20210416,10150
83,A263700,ди╬Н╥╕╫╨,20210415,10300
84,A263700,ди╬Н╥╕╫╨,20210414,10600
85,A263700,ди╬Н╥╕╫╨,20210413,10450
86,A263700,ди╬Н╥╕╫╨,20210412,10350
87,A263700,ди╬Н╥╕╫╨,20210409,10100
88,A263700,ди╬Н╥╕╫╨,20210408,10000
89,A263700,ди╬Н╥╕╫╨,20210407,10200
90,A263700,ди╬Н╥╕╫╨,20210406,10300
91,A263700,ди╬Н╥╕╫╨,20210405,10150
92,A263700,ди╬Н╥╕╫╨,20210402,10450
93,A263700,ди╬Н╥╕╫╨,20210401,10450
94,A263700,ди╬Н╥╕╫╨,20210331,10300
95,A263700,ди╬Н╥╕╫╨,20210330,10450
96,A263700,ди╬Н╥╕╫╨,20210329,10200
97,A263700,ди╬Н╥╕╫╨,20210326,9950
98,A263700,ди╬Н╥╕╫╨,20210325,10150
99,A263700,ди╬Н╥╕╫╨,20210324,10200
100,A263700,ди╬Н╥╕╫╨,20210323,11000
101,A263700,ди╬Н╥╕╫╨,20210322,11500
102,A263700,ди╬Н╥╕╫╨,20210319,11350
103,A263700,ди╬Н╥╕╫╨,20210318,11900
104,A263700,ди╬Н╥╕╫╨,20210317,11700
105,A263700,ди╬Н╥╕╫╨,20210316,11950
106,A263700,ди╬Н╥╕╫╨,20210315,11700
107,A263700,ди╬Н╥╕╫╨,20210312,11100
108,A263700,ди╬Н╥╕╫╨,20210311,10500
109,A263700,ди╬Н╥╕╫╨,20210310,10800
110,A263700,ди╬Н╥╕╫╨,20210309,11450
111,A263700,ди╬Н╥╕╫╨,20210308,10450
112,A263700,ди╬Н╥╕╫╨,20210305,10600
113,A263700,ди╬Н╥╕╫╨,20210304,11000
114,A263700,ди╬Н╥╕╫╨,20210303,10450
115,A263700,ди╬Н╥╕╫╨,20210302,10300
116,A263700,ди╬Н╥╕╫╨,20210226,9250
117,A263700,ди╬Н╥╕╫╨,20210225,9450
118,A263700,ди╬Н╥╕╫╨,20210224,9150
119,A263700,ди╬Н╥╕╫╨,20210223,9510
120,A263700,ди╬Н╥╕╫╨,20210222,9080
121,A263700,ди╬Н╥╕╫╨,20210219,9240
122,A263700,ди╬Н╥╕╫╨,20210218,9300
123,A263700,ди╬Н╥╕╫╨,20210217,9470
124,A263700,ди╬Н╥╕╫╨,20210216,9320
125,A263700,ди╬Н╥╕╫╨,20210215,9220
126,A263700,ди╬Н╥╕╫╨,20210210,8930
127,A263700,ди╬Н╥╕╫╨,20210209,8800
128,A263700,ди╬Н╥╕╫╨,20210208,8950
129,A263700,ди╬Н╥╕╫╨,20210205,9100
130,A263700,ди╬Н╥╕╫╨,20210204,8970
131,A263700,ди╬Н╥╕╫╨,20210203,9090
132,A263700,ди╬Н╥╕╫╨,20210202,8570
133,A263700,ди╬Н╥╕╫╨,20210201,8420
134,A263700,ди╬Н╥╕╫╨,20210129,8570
135,A263700,ди╬Н╥╕╫╨,20210128,8740
136,A263700,ди╬Н╥╕╫╨,20210127,8730
137,A263700,ди╬Н╥╕╫╨,20210126,8540
138,A263700,ди╬Н╥╕╫╨,20210125,8280
139,A263700,ди╬Н╥╕╫╨,20210122,8240
140,A263700,ди╬Н╥╕╫╨,20210121,8260
141,A263700,ди╬Н╥╕╫╨,20210120,8270
142,A263700,ди╬Н╥╕╫╨,20210119,8170
143,A263700,ди╬Н╥╕╫╨,20210118,8150
144,A263700,ди╬Н╥╕╫╨,20210115,8240
145,A263700,ди╬Н╥╕╫╨,20210114,8340
146,A263700,ди╬Н╥╕╫╨,20210113,8220
147,A263700,ди╬Н╥╕╫╨,20210112,8160
148,A263700,ди╬Н╥╕╫╨,20210111,8290
149,A263700,ди╬Н╥╕╫╨,20210108,8650
150,A263700,ди╬Н╥╕╫╨,20210107,8700
151,A263700,ди╬Н╥╕╫╨,20210106,8750
152,A263700,ди╬Н╥╕╫╨,20210105,8820
153,A263700,ди╬Н╥╕╫╨,20210104,8750
154,A263700,ди╬Н╥╕╫╨,20201230,8450
155,A263700,ди╬Н╥╕╫╨,20201229,8300
156,A263700,ди╬Н╥╕╫╨,20201228,8140
157,A263700,ди╬Н╥╕╫╨,20201224,8370
158,A263700,ди╬Н╥╕╫╨,20201223,8380
159,A263700,ди╬Н╥╕╫╨,20201222,8570
160,A263700,ди╬Н╥╕╫╨,20201221,8680
161,A263700,ди╬Н╥╕╫╨,20201218,8620
162,A263700,ди╬Н╥╕╫╨,20201217,8750
163,A263700,ди╬Н╥╕╫╨,20201216,8670
164,A263700,ди╬Н╥╕╫╨,20201215,8440
165,A263700,ди╬Н╥╕╫╨,20201214,8560
166,A263700,ди╬Н╥╕╫╨,20201211,8400
167,A263700,ди╬Н╥╕╫╨,20201210,8240
168,A263700,ди╬Н╥╕╫╨,20201209,8240
169,A263700,ди╬Н╥╕╫╨,20201208,8360
170,A263700,ди╬Н╥╕╫╨,20201207,8560
171,A263700,ди╬Н╥╕╫╨,20201204,8550
172,A263700,ди╬Н╥╕╫╨,20201203,8500
173,A263700,ди╬Н╥╕╫╨,20201202,8580
174,A263700,ди╬Н╥╕╫╨,20201201,8430
175,A263700,ди╬Н╥╕╫╨,20201130,8430
176,A263700,ди╬Н╥╕╫╨,20201127,8460
177,A263700,ди╬Н╥╕╫╨,20201126,8440
178,A263700,ди╬Н╥╕╫╨,20201125,8450
179,A263700,ди╬Н╥╕╫╨,20201124,8690
180,A263700,ди╬Н╥╕╫╨,20201123,8790
181,A263700,ди╬Н╥╕╫╨,20201120,8640
182,A263700,ди╬Н╥╕╫╨,20201119,8680
183,A263700,ди╬Н╥╕╫╨,20201118,8240
184,A263700,ди╬Н╥╕╫╨,20201117,8110
185,A263700,ди╬Н╥╕╫╨,20201116,8190
186,A263700,ди╬Н╥╕╫╨,20201113,8230
187,A263700,ди╬Н╥╕╫╨,20201112,8330
188,A263700,ди╬Н╥╕╫╨,20201111,8050
189,A263700,ди╬Н╥╕╫╨,20201110,7980
190,A263700,ди╬Н╥╕╫╨,20201109,8110
191,A263700,ди╬Н╥╕╫╨,20201106,7950
192,A263700,ди╬Н╥╕╫╨,20201105,7950
193,A263700,ди╬Н╥╕╫╨,20201104,7780
194,A263700,ди╬Н╥╕╫╨,20201103,8000
195,A263700,ди╬Н╥╕╫╨,20201102,8020
196,A263700,ди╬Н╥╕╫╨,20201030,8040
197,A263700,ди╬Н╥╕╫╨,20201029,8760
198,A263700,ди╬Н╥╕╫╨,20201028,8170
199,A263700,ди╬Н╥╕╫╨,20201027,8140
200,A263700,ди╬Н╥╕╫╨,20201026,8150
201,A263700,ди╬Н╥╕╫╨,20201023,8410
202,A263700,ди╬Н╥╕╫╨,20201022,8420
203,A263700,ди╬Н╥╕╫╨,20201021,8530
204,A263700,ди╬Н╥╕╫╨,20201020,8310
205,A263700,ди╬Н╥╕╫╨,20201019,8460
206,A263700,ди╬Н╥╕╫╨,20201016,8530
207,A263700,ди╬Н╥╕╫╨,20201015,8690
208,A263700,ди╬Н╥╕╫╨,20201014,8950
209,A263700,ди╬Н╥╕╫╨,20201013,9080
210,A263700,ди╬Н╥╕╫╨,20201012,9110
211,A263700,ди╬Н╥╕╫╨,20201008,9120
212,A263700,ди╬Н╥╕╫╨,20201007,9190
213,A263700,ди╬Н╥╕╫╨,20201006,8970
214,A263700,ди╬Н╥╕╫╨,20201005,8820
215,A263700,ди╬Н╥╕╫╨,20200929,8670
216,A263700,ди╬Н╥╕╫╨,20200928,8670
217,A263700,ди╬Н╥╕╫╨,20200925,8620
218,A263700,ди╬Н╥╕╫╨,20200924,8600
219,A263700,ди╬Н╥╕╫╨,20200923,8970
220,A263700,ди╬Н╥╕╫╨,20200922,8620
221,A263700,ди╬Н╥╕╫╨,20200921,8800
222,A263700,ди╬Н╥╕╫╨,20200918,8930
223,A263700,ди╬Н╥╕╫╨,20200917,9020
224,A263700,ди╬Н╥╕╫╨,20200916,9190
225,A263700,ди╬Н╥╕╫╨,20200915,9350
226,A263700,ди╬Н╥╕╫╨,20200914,9300
227,A263700,ди╬Н╥╕╫╨,20200911,9170
228,A263700,ди╬Н╥╕╫╨,20200910,9300
229,A263700,ди╬Н╥╕╫╨,20200909,9360
230,A263700,ди╬Н╥╕╫╨,20200908,9680
231,A263700,ди╬Н╥╕╫╨,20200907,9560
232,A263700,ди╬Н╥╕╫╨,20200904,9380
233,A263700,ди╬Н╥╕╫╨,20200903,9590
234,A263700,ди╬Н╥╕╫╨,20200902,9600
235,A263700,ди╬Н╥╕╫╨,20200901,9850
236,A263700,ди╬Н╥╕╫╨,20200831,9680
237,A263700,ди╬Н╥╕╫╨,20200828,9780
238,A263700,ди╬Н╥╕╫╨,20200827,10000
239,A263700,ди╬Н╥╕╫╨,20200826,9730
240,A263700,ди╬Н╥╕╫╨,20200825,9760
241,A263700,ди╬Н╥╕╫╨,20200824,9650
242,A263700,ди╬Н╥╕╫╨,20200821,9220
243,A263700,ди╬Н╥╕╫╨,20200820,8800
244,A263700,ди╬Н╥╕╫╨,20200819,9020
245,A263700,ди╬Н╥╕╫╨,20200818,8630
246,A263700,ди╬Н╥╕╫╨,20200814,9210
247,A263700,ди╬Н╥╕╫╨,20200813,9400
248,A263700,ди╬Н╥╕╫╨,20200812,9460
249,A263700,ди╬Н╥╕╫╨,20200811,9440
250,A263700,ди╬Н╥╕╫╨,20200810,9390
251,A263700,ди╬Н╥╕╫╨,20200807,9440
252,A263700,ди╬Н╥╕╫╨,20200806,9780
253,A263700,ди╬Н╥╕╫╨,20200805,10050
254,A263700,ди╬Н╥╕╫╨,20200804,10150
255,A263700,ди╬Н╥╕╫╨,20200803,10350
256,A263700,ди╬Н╥╕╫╨,20200731,10200
257,A263700,ди╬Н╥╕╫╨,20200730,10050
258,A263700,ди╬Н╥╕╫╨,20200729,10150
259,A263700,ди╬Н╥╕╫╨,20200728,10100
260,A263700,ди╬Н╥╕╫╨,20200727,10450
261,A263700,ди╬Н╥╕╫╨,20200724,10450
262,A263700,ди╬Н╥╕╫╨,20200723,10400
263,A263700,ди╬Н╥╕╫╨,20200722,10050
264,A263700,ди╬Н╥╕╫╨,20200721,10100
265,A263700,ди╬Н╥╕╫╨,20200720,9590
266,A263700,ди╬Н╥╕╫╨,20200717,9930
267,A263700,ди╬Н╥╕╫╨,20200716,10300
268,A263700,ди╬Н╥╕╫╨,20200715,10100
269,A263700,ди╬Н╥╕╫╨,20200714,10327
270,A263700,ди╬Н╥╕╫╨,20200713,10732
271,A263700,ди╬Н╥╕╫╨,20200710,10505
272,A263700,ди╬Н╥╕╫╨,20200709,10732
273,A263700,ди╬Н╥╕╫╨,20200708,11087
274,A263700,ди╬Н╥╕╫╨,20200707,11036
275,A263700,ди╬Н╥╕╫╨,20200706,11011
276,A263700,ди╬Н╥╕╫╨,20200703,10606
277,A263700,ди╬Н╥╕╫╨,20200702,10251
278,A263700,ди╬Н╥╕╫╨,20200701,9745
279,A263700,ди╬Н╥╕╫╨,20200630,9796
280,A263700,ди╬Н╥╕╫╨,20200629,10530
281,A263700,ди╬Н╥╕╫╨,20200626,10859
282,A263700,ди╬Н╥╕╫╨,20200625,12251
283,A263700,ди╬Н╥╕╫╨,20200624,12909
284,A263700,ди╬Н╥╕╫╨,20200623,11821
285,A263700,ди╬Н╥╕╫╨,20200622,11289
286,A263700,ди╬Н╥╕╫╨,20200619,10327
287,A263700,ди╬Н╥╕╫╨,20200618,9720
288,A263700,ди╬Н╥╕╫╨,20200617,8935
289,A263700,ди╬Н╥╕╫╨,20200616,8884
290,A263700,ди╬Н╥╕╫╨,20200615,8353
291,A263700,ди╬Н╥╕╫╨,20200612,9087
292,A263700,ди╬Н╥╕╫╨,20200611,9315
293,A263700,ди╬Н╥╕╫╨,20200610,9416
294,A263700,ди╬Н╥╕╫╨,20200609,9467
295,A263700,ди╬Н╥╕╫╨,20200608,9492
296,A263700,ди╬Н╥╕╫╨,20200605,9441
297,A263700,ди╬Н╥╕╫╨,20200604,9264
298,A263700,ди╬Н╥╕╫╨,20200603,9365
299,A263700,ди╬Н╥╕╫╨,20200602,9517
300,A263700,ди╬Н╥╕╫╨,20200601,9365
301,A263700,ди╬Н╥╕╫╨,20200529,8834
302,A263700,ди╬Н╥╕╫╨,20200528,9036
303,A263700,ди╬Н╥╕╫╨,20200527,9264
304,A263700,ди╬Н╥╕╫╨,20200526,9568
305,A263700,ди╬Н╥╕╫╨,20200525,9239
306,A263700,ди╬Н╥╕╫╨,20200522,9239
307,A263700,ди╬Н╥╕╫╨,20200521,9593
308,A263700,ди╬Н╥╕╫╨,20200520,9897
309,A263700,ди╬Н╥╕╫╨,20200519,9872
310,A263700,ди╬Н╥╕╫╨,20200518,10024
311,A263700,ди╬Н╥╕╫╨,20200515,10175
312,A263700,ди╬Н╥╕╫╨,20200514,9973
313,A263700,ди╬Н╥╕╫╨,20200513,9948
314,A263700,ди╬Н╥╕╫╨,20200512,9872
315,A263700,ди╬Н╥╕╫╨,20200511,9948
316,A263700,ди╬Н╥╕╫╨,20200508,9568
317,A263700,ди╬Н╥╕╫╨,20200507,9264
318,A263700,ди╬Н╥╕╫╨,20200506,9998
319,A263700,ди╬Н╥╕╫╨,20200504,9517
320,A263700,ди╬Н╥╕╫╨,20200429,9543
321,A263700,ди╬Н╥╕╫╨,20200428,10226
322,A263700,ди╬Н╥╕╫╨,20200427,10302
323,A263700,ди╬Н╥╕╫╨,20200424,9441
324,A263700,ди╬Н╥╕╫╨,20200423,9568
325,A263700,ди╬Н╥╕╫╨,20200422,8935
326,A263700,ди╬Н╥╕╫╨,20200421,8859
327,A263700,ди╬Н╥╕╫╨,20200420,8910
328,A263700,ди╬Н╥╕╫╨,20200417,8910
329,A263700,ди╬Н╥╕╫╨,20200416,8960
330,A263700,ди╬Н╥╕╫╨,20200414,8758
331,A263700,ди╬Н╥╕╫╨,20200413,8429
332,A263700,ди╬Н╥╕╫╨,20200410,8884
333,A263700,ди╬Н╥╕╫╨,20200409,9340
334,A263700,ди╬Н╥╕╫╨,20200408,9036
335,A263700,ди╬Н╥╕╫╨,20200407,8353
336,A263700,ди╬Н╥╕╫╨,20200406,7821
337,A263700,ди╬Н╥╕╫╨,20200403,7619
338,A263700,ди╬Н╥╕╫╨,20200402,7593
339,A263700,ди╬Н╥╕╫╨,20200401,7138
340,A263700,ди╬Н╥╕╫╨,20200331,7467
341,A263700,ди╬Н╥╕╫╨,20200330,6885
342,A263700,ди╬Н╥╕╫╨,20200327,6581
343,A263700,ди╬Н╥╕╫╨,20200326,6606
344,A263700,ди╬Н╥╕╫╨,20200325,6505
345,A263700,ди╬Н╥╕╫╨,20200324,6404
346,A263700,ди╬Н╥╕╫╨,20200323,6227
347,A263700,ди╬Н╥╕╫╨,20200320,6530
348,A263700,ди╬Н╥╕╫╨,20200319,6353
349,A263700,ди╬Н╥╕╫╨,20200318,7087
350,A263700,ди╬Н╥╕╫╨,20200317,6733
351,A263700,ди╬Н╥╕╫╨,20200316,5670
352,A263700,ди╬Н╥╕╫╨,20200313,6682
353,A263700,ди╬Н╥╕╫╨,20200312,7568
354,A263700,ди╬Н╥╕╫╨,20200311,7973
355,A263700,ди╬Н╥╕╫╨,20200310,8505
356,A263700,ди╬Н╥╕╫╨,20200309,8834
357,A263700,ди╬Н╥╕╫╨,20200306,8733
358,A263700,ди╬Н╥╕╫╨,20200305,8353
359,A263700,ди╬Н╥╕╫╨,20200304,8150
360,A263700,ди╬Н╥╕╫╨,20200303,7619
361,A263700,ди╬Н╥╕╫╨,20200302,7619
362,A263700,ди╬Н╥╕╫╨,20200228,7593
363,A263700,ди╬Н╥╕╫╨,20200227,7340
364,A263700,ди╬Н╥╕╫╨,20200226,7745
