,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,а╬╟║
33,A072710,ЁС╫их╕╣Ы╫╨,20210628,81300
34,A072710,ЁС╫их╕╣Ы╫╨,20210625,81600
35,A072710,ЁС╫их╕╣Ы╫╨,20210624,81600
36,A072710,ЁС╫их╕╣Ы╫╨,20210623,81300
37,A072710,ЁС╫их╕╣Ы╫╨,20210622,82200
38,A072710,ЁС╫их╕╣Ы╫╨,20210621,82200
39,A072710,ЁС╫их╕╣Ы╫╨,20210618,83100
40,A072710,ЁС╫их╕╣Ы╫╨,20210617,84200
41,A072710,ЁС╫их╕╣Ы╫╨,20210616,84100
42,A072710,ЁС╫их╕╣Ы╫╨,20210615,83600
43,A072710,ЁС╫их╕╣Ы╫╨,20210614,83300
44,A072710,ЁС╫их╕╣Ы╫╨,20210611,82500
45,A072710,ЁС╫их╕╣Ы╫╨,20210610,82300
46,A072710,ЁС╫их╕╣Ы╫╨,20210609,82200
47,A072710,ЁС╫их╕╣Ы╫╨,20210608,82100
48,A072710,ЁС╫их╕╣Ы╫╨,20210607,82600
49,A072710,ЁС╫их╕╣Ы╫╨,20210604,82300
50,A072710,ЁС╫их╕╣Ы╫╨,20210603,82000
51,A072710,ЁС╫их╕╣Ы╫╨,20210602,82900
52,A072710,ЁС╫их╕╣Ы╫╨,20210601,83000
53,A072710,ЁС╫их╕╣Ы╫╨,20210531,82500
54,A072710,ЁС╫их╕╣Ы╫╨,20210528,82500
55,A072710,ЁС╫их╕╣Ы╫╨,20210527,80500
56,A072710,ЁС╫их╕╣Ы╫╨,20210526,80800
57,A072710,ЁС╫их╕╣Ы╫╨,20210525,80200
58,A072710,ЁС╫их╕╣Ы╫╨,20210524,79000
59,A072710,ЁС╫их╕╣Ы╫╨,20210521,80500
60,A072710,ЁС╫их╕╣Ы╫╨,20210520,81600
61,A072710,ЁС╫их╕╣Ы╫╨,20210518,82500
62,A072710,ЁС╫их╕╣Ы╫╨,20210517,83000
63,A072710,ЁС╫их╕╣Ы╫╨,20210514,87700
64,A072710,ЁС╫их╕╣Ы╫╨,20210513,82900
65,A072710,ЁС╫их╕╣Ы╫╨,20210512,82700
66,A072710,ЁС╫их╕╣Ы╫╨,20210511,82700
67,A072710,ЁС╫их╕╣Ы╫╨,20210510,82700
68,A072710,ЁС╫их╕╣Ы╫╨,20210507,80800
69,A072710,ЁС╫их╕╣Ы╫╨,20210506,79100
70,A072710,ЁС╫их╕╣Ы╫╨,20210504,78500
71,A072710,ЁС╫их╕╣Ы╫╨,20210503,78800
72,A072710,ЁС╫их╕╣Ы╫╨,20210430,79000
73,A072710,ЁС╫их╕╣Ы╫╨,20210429,79500
74,A072710,ЁС╫их╕╣Ы╫╨,20210428,79600
75,A072710,ЁС╫их╕╣Ы╫╨,20210427,80500
76,A072710,ЁС╫их╕╣Ы╫╨,20210426,80300
77,A072710,ЁС╫их╕╣Ы╫╨,20210423,78700
78,A072710,ЁС╫их╕╣Ы╫╨,20210422,78600
79,A072710,ЁС╫их╕╣Ы╫╨,20210421,78200
80,A072710,ЁС╫их╕╣Ы╫╨,20210420,79600
81,A072710,ЁС╫их╕╣Ы╫╨,20210419,78600
82,A072710,ЁС╫их╕╣Ы╫╨,20210416,78900
83,A072710,ЁС╫их╕╣Ы╫╨,20210415,79800
84,A072710,ЁС╫их╕╣Ы╫╨,20210414,80200
85,A072710,ЁС╫их╕╣Ы╫╨,20210413,78300
86,A072710,ЁС╫их╕╣Ы╫╨,20210412,78100
87,A072710,ЁС╫их╕╣Ы╫╨,20210409,77600
88,A072710,ЁС╫их╕╣Ы╫╨,20210408,77500
89,A072710,ЁС╫их╕╣Ы╫╨,20210407,77600
90,A072710,ЁС╫их╕╣Ы╫╨,20210406,76700
91,A072710,ЁС╫их╕╣Ы╫╨,20210405,76400
92,A072710,ЁС╫их╕╣Ы╫╨,20210402,76400
93,A072710,ЁС╫их╕╣Ы╫╨,20210401,76500
94,A072710,ЁС╫их╕╣Ы╫╨,20210331,75900
95,A072710,ЁС╫их╕╣Ы╫╨,20210330,76000
96,A072710,ЁС╫их╕╣Ы╫╨,20210329,75800
97,A072710,ЁС╫их╕╣Ы╫╨,20210326,75000
98,A072710,ЁС╫их╕╣Ы╫╨,20210325,74300
99,A072710,ЁС╫их╕╣Ы╫╨,20210324,74500
100,A072710,ЁС╫их╕╣Ы╫╨,20210323,74700
101,A072710,ЁС╫их╕╣Ы╫╨,20210322,75300
102,A072710,ЁС╫их╕╣Ы╫╨,20210319,75300
103,A072710,ЁС╫их╕╣Ы╫╨,20210318,75200
104,A072710,ЁС╫их╕╣Ы╫╨,20210317,74800
105,A072710,ЁС╫их╕╣Ы╫╨,20210316,74600
106,A072710,ЁС╫их╕╣Ы╫╨,20210315,74200
107,A072710,ЁС╫их╕╣Ы╫╨,20210312,74200
108,A072710,ЁС╫их╕╣Ы╫╨,20210311,74100
109,A072710,ЁС╫их╕╣Ы╫╨,20210310,74000
110,A072710,ЁС╫их╕╣Ы╫╨,20210309,73900
111,A072710,ЁС╫их╕╣Ы╫╨,20210308,74100
112,A072710,ЁС╫их╕╣Ы╫╨,20210305,74100
113,A072710,ЁС╫их╕╣Ы╫╨,20210304,73900
114,A072710,ЁС╫их╕╣Ы╫╨,20210303,73800
115,A072710,ЁС╫их╕╣Ы╫╨,20210302,73400
116,A072710,ЁС╫их╕╣Ы╫╨,20210226,73700
117,A072710,ЁС╫их╕╣Ы╫╨,20210225,73900
118,A072710,ЁС╫их╕╣Ы╫╨,20210224,73000
119,A072710,ЁС╫их╕╣Ы╫╨,20210223,74000
120,A072710,ЁС╫их╕╣Ы╫╨,20210222,74500
121,A072710,ЁС╫их╕╣Ы╫╨,20210219,74500
122,A072710,ЁС╫их╕╣Ы╫╨,20210218,74800
123,A072710,ЁС╫их╕╣Ы╫╨,20210217,74900
124,A072710,ЁС╫их╕╣Ы╫╨,20210216,75600
125,A072710,ЁС╫их╕╣Ы╫╨,20210215,75700
126,A072710,ЁС╫их╕╣Ы╫╨,20210210,75200
127,A072710,ЁС╫их╕╣Ы╫╨,20210209,74800
128,A072710,ЁС╫их╕╣Ы╫╨,20210208,74700
129,A072710,ЁС╫их╕╣Ы╫╨,20210205,74700
130,A072710,ЁС╫их╕╣Ы╫╨,20210204,74800
131,A072710,ЁС╫их╕╣Ы╫╨,20210203,74900
132,A072710,ЁС╫их╕╣Ы╫╨,20210202,75000
133,A072710,ЁС╫их╕╣Ы╫╨,20210201,74600
134,A072710,ЁС╫их╕╣Ы╫╨,20210129,73900
135,A072710,ЁС╫их╕╣Ы╫╨,20210128,75500
136,A072710,ЁС╫их╕╣Ы╫╨,20210127,76300
137,A072710,ЁС╫их╕╣Ы╫╨,20210126,76300
138,A072710,ЁС╫их╕╣Ы╫╨,20210125,76600
139,A072710,ЁС╫их╕╣Ы╫╨,20210122,76000
140,A072710,ЁС╫их╕╣Ы╫╨,20210121,75800
141,A072710,ЁС╫их╕╣Ы╫╨,20210120,75800
142,A072710,ЁС╫их╕╣Ы╫╨,20210119,75900
143,A072710,ЁС╫их╕╣Ы╫╨,20210118,75700
144,A072710,ЁС╫их╕╣Ы╫╨,20210115,77200
145,A072710,ЁС╫их╕╣Ы╫╨,20210114,77400
146,A072710,ЁС╫их╕╣Ы╫╨,20210113,77300
147,A072710,ЁС╫их╕╣Ы╫╨,20210112,76900
148,A072710,ЁС╫их╕╣Ы╫╨,20210111,77800
149,A072710,ЁС╫их╕╣Ы╫╨,20210108,77900
150,A072710,ЁС╫их╕╣Ы╫╨,20210107,77000
151,A072710,ЁС╫их╕╣Ы╫╨,20210106,77000
152,A072710,ЁС╫их╕╣Ы╫╨,20210105,77700
153,A072710,ЁС╫их╕╣Ы╫╨,20210104,77600
154,A072710,ЁС╫их╕╣Ы╫╨,20201230,77400
155,A072710,ЁС╫их╕╣Ы╫╨,20201229,75000
156,A072710,ЁС╫их╕╣Ы╫╨,20201228,75000
157,A072710,ЁС╫их╕╣Ы╫╨,20201224,74800
158,A072710,ЁС╫их╕╣Ы╫╨,20201223,74800
159,A072710,ЁС╫их╕╣Ы╫╨,20201222,74500
160,A072710,ЁС╫их╕╣Ы╫╨,20201221,74800
161,A072710,ЁС╫их╕╣Ы╫╨,20201218,74300
162,A072710,ЁС╫их╕╣Ы╫╨,20201217,73900
163,A072710,ЁС╫их╕╣Ы╫╨,20201216,74400
164,A072710,ЁС╫их╕╣Ы╫╨,20201215,74000
165,A072710,ЁС╫их╕╣Ы╫╨,20201214,74400
166,A072710,ЁС╫их╕╣Ы╫╨,20201211,74200
167,A072710,ЁС╫их╕╣Ы╫╨,20201210,73600
168,A072710,ЁС╫их╕╣Ы╫╨,20201209,74000
169,A072710,ЁС╫их╕╣Ы╫╨,20201208,74000
170,A072710,ЁС╫их╕╣Ы╫╨,20201207,74500
171,A072710,ЁС╫их╕╣Ы╫╨,20201204,74400
172,A072710,ЁС╫их╕╣Ы╫╨,20201203,74800
173,A072710,ЁС╫их╕╣Ы╫╨,20201202,74900
174,A072710,ЁС╫их╕╣Ы╫╨,20201201,75500
175,A072710,ЁС╫их╕╣Ы╫╨,20201130,76800
176,A072710,ЁС╫их╕╣Ы╫╨,20201127,74700
177,A072710,ЁС╫их╕╣Ы╫╨,20201126,74800
178,A072710,ЁС╫их╕╣Ы╫╨,20201125,74200
179,A072710,ЁС╫их╕╣Ы╫╨,20201124,74600
180,A072710,ЁС╫их╕╣Ы╫╨,20201123,74600
181,A072710,ЁС╫их╕╣Ы╫╨,20201120,74600
182,A072710,ЁС╫их╕╣Ы╫╨,20201119,74500
183,A072710,ЁС╫их╕╣Ы╫╨,20201118,74100
184,A072710,ЁС╫их╕╣Ы╫╨,20201117,74100
185,A072710,ЁС╫их╕╣Ы╫╨,20201116,74000
186,A072710,ЁС╫их╕╣Ы╫╨,20201113,73900
187,A072710,ЁС╫их╕╣Ы╫╨,20201112,73900
188,A072710,ЁС╫их╕╣Ы╫╨,20201111,73600
189,A072710,ЁС╫их╕╣Ы╫╨,20201110,73100
190,A072710,ЁС╫их╕╣Ы╫╨,20201109,73800
191,A072710,ЁС╫их╕╣Ы╫╨,20201106,74000
192,A072710,ЁС╫их╕╣Ы╫╨,20201105,74300
193,A072710,ЁС╫их╕╣Ы╫╨,20201104,73700
194,A072710,ЁС╫их╕╣Ы╫╨,20201103,72500
195,A072710,ЁС╫их╕╣Ы╫╨,20201102,71500
196,A072710,ЁС╫их╕╣Ы╫╨,20201030,72400
197,A072710,ЁС╫их╕╣Ы╫╨,20201029,73300
198,A072710,ЁС╫их╕╣Ы╫╨,20201028,73600
199,A072710,ЁС╫их╕╣Ы╫╨,20201027,73500
200,A072710,ЁС╫их╕╣Ы╫╨,20201026,73800
201,A072710,ЁС╫их╕╣Ы╫╨,20201023,73900
202,A072710,ЁС╫их╕╣Ы╫╨,20201022,73200
203,A072710,ЁС╫их╕╣Ы╫╨,20201021,73500
204,A072710,ЁС╫их╕╣Ы╫╨,20201020,74600
205,A072710,ЁС╫их╕╣Ы╫╨,20201019,73800
206,A072710,ЁС╫их╕╣Ы╫╨,20201016,73800
207,A072710,ЁС╫их╕╣Ы╫╨,20201015,74300
208,A072710,ЁС╫их╕╣Ы╫╨,20201014,74400
209,A072710,ЁС╫их╕╣Ы╫╨,20201013,75100
210,A072710,ЁС╫их╕╣Ы╫╨,20201012,75500
211,A072710,ЁС╫их╕╣Ы╫╨,20201008,75200
212,A072710,ЁС╫их╕╣Ы╫╨,20201007,75700
213,A072710,ЁС╫их╕╣Ы╫╨,20201006,76000
214,A072710,ЁС╫их╕╣Ы╫╨,20201005,76000
215,A072710,ЁС╫их╕╣Ы╫╨,20200929,74400
216,A072710,ЁС╫их╕╣Ы╫╨,20200928,73900
217,A072710,ЁС╫их╕╣Ы╫╨,20200925,74000
218,A072710,ЁС╫их╕╣Ы╫╨,20200924,73300
219,A072710,ЁС╫их╕╣Ы╫╨,20200923,75500
220,A072710,ЁС╫их╕╣Ы╫╨,20200922,76000
221,A072710,ЁС╫их╕╣Ы╫╨,20200921,76900
222,A072710,ЁС╫их╕╣Ы╫╨,20200918,77500
223,A072710,ЁС╫их╕╣Ы╫╨,20200917,77900
224,A072710,ЁС╫их╕╣Ы╫╨,20200916,78800
225,A072710,ЁС╫их╕╣Ы╫╨,20200915,79100
226,A072710,ЁС╫их╕╣Ы╫╨,20200914,79500
227,A072710,ЁС╫их╕╣Ы╫╨,20200911,79100
228,A072710,ЁС╫их╕╣Ы╫╨,20200910,78700
229,A072710,ЁС╫их╕╣Ы╫╨,20200909,77900
230,A072710,ЁС╫их╕╣Ы╫╨,20200908,78200
231,A072710,ЁС╫их╕╣Ы╫╨,20200907,78100
232,A072710,ЁС╫их╕╣Ы╫╨,20200904,77000
233,A072710,ЁС╫их╕╣Ы╫╨,20200903,78000
234,A072710,ЁС╫их╕╣Ы╫╨,20200902,78800
235,A072710,ЁС╫их╕╣Ы╫╨,20200901,78600
236,A072710,ЁС╫их╕╣Ы╫╨,20200831,78400
237,A072710,ЁС╫их╕╣Ы╫╨,20200828,79200
238,A072710,ЁС╫их╕╣Ы╫╨,20200827,79800
239,A072710,ЁС╫их╕╣Ы╫╨,20200826,79200
240,A072710,ЁС╫их╕╣Ы╫╨,20200825,79600
241,A072710,ЁС╫их╕╣Ы╫╨,20200824,79600
242,A072710,ЁС╫их╕╣Ы╫╨,20200821,80000
243,A072710,ЁС╫их╕╣Ы╫╨,20200820,80000
244,A072710,ЁС╫их╕╣Ы╫╨,20200819,81300
245,A072710,ЁС╫их╕╣Ы╫╨,20200818,80200
246,A072710,ЁС╫их╕╣Ы╫╨,20200814,80500
247,A072710,ЁС╫их╕╣Ы╫╨,20200813,79900
248,A072710,ЁС╫их╕╣Ы╫╨,20200812,80400
249,A072710,ЁС╫их╕╣Ы╫╨,20200811,81100
250,A072710,ЁС╫их╕╣Ы╫╨,20200810,80400
251,A072710,ЁС╫их╕╣Ы╫╨,20200807,79800
252,A072710,ЁС╫их╕╣Ы╫╨,20200806,79900
253,A072710,ЁС╫их╕╣Ы╫╨,20200805,81000
254,A072710,ЁС╫их╕╣Ы╫╨,20200804,81200
255,A072710,ЁС╫их╕╣Ы╫╨,20200803,80700
256,A072710,ЁС╫их╕╣Ы╫╨,20200731,80500
257,A072710,ЁС╫их╕╣Ы╫╨,20200730,79900
258,A072710,ЁС╫их╕╣Ы╫╨,20200729,80300
259,A072710,ЁС╫их╕╣Ы╫╨,20200728,81900
260,A072710,ЁС╫их╕╣Ы╫╨,20200727,82300
261,A072710,ЁС╫их╕╣Ы╫╨,20200724,82800
262,A072710,ЁС╫их╕╣Ы╫╨,20200723,83000
263,A072710,ЁС╫их╕╣Ы╫╨,20200722,83100
264,A072710,ЁС╫их╕╣Ы╫╨,20200721,83600
265,A072710,ЁС╫их╕╣Ы╫╨,20200720,83600
266,A072710,ЁС╫их╕╣Ы╫╨,20200717,81400
267,A072710,ЁС╫их╕╣Ы╫╨,20200716,82800
268,A072710,ЁС╫их╕╣Ы╫╨,20200715,83800
269,A072710,ЁС╫их╕╣Ы╫╨,20200714,83800
270,A072710,ЁС╫их╕╣Ы╫╨,20200713,82900
271,A072710,ЁС╫их╕╣Ы╫╨,20200710,82000
272,A072710,ЁС╫их╕╣Ы╫╨,20200709,83000
273,A072710,ЁС╫их╕╣Ы╫╨,20200708,83700
274,A072710,ЁС╫их╕╣Ы╫╨,20200707,83700
275,A072710,ЁС╫их╕╣Ы╫╨,20200706,83800
276,A072710,ЁС╫их╕╣Ы╫╨,20200703,82800
277,A072710,ЁС╫их╕╣Ы╫╨,20200702,83100
278,A072710,ЁС╫их╕╣Ы╫╨,20200701,81600
279,A072710,ЁС╫их╕╣Ы╫╨,20200630,82900
280,A072710,ЁС╫их╕╣Ы╫╨,20200629,82900
281,A072710,ЁС╫их╕╣Ы╫╨,20200626,84400
282,A072710,ЁС╫их╕╣Ы╫╨,20200625,84400
283,A072710,ЁС╫их╕╣Ы╫╨,20200624,83000
284,A072710,ЁС╫их╕╣Ы╫╨,20200623,84200
285,A072710,ЁС╫их╕╣Ы╫╨,20200622,83900
286,A072710,ЁС╫их╕╣Ы╫╨,20200619,83900
287,A072710,ЁС╫их╕╣Ы╫╨,20200618,85700
288,A072710,ЁС╫их╕╣Ы╫╨,20200617,86800
289,A072710,ЁС╫их╕╣Ы╫╨,20200616,82500
290,A072710,ЁС╫их╕╣Ы╫╨,20200615,81100
291,A072710,ЁС╫их╕╣Ы╫╨,20200612,78000
292,A072710,ЁС╫их╕╣Ы╫╨,20200611,76500
293,A072710,ЁС╫их╕╣Ы╫╨,20200610,77100
294,A072710,ЁС╫их╕╣Ы╫╨,20200609,77100
295,A072710,ЁС╫их╕╣Ы╫╨,20200608,77200
296,A072710,ЁС╫их╕╣Ы╫╨,20200605,77300
297,A072710,ЁС╫их╕╣Ы╫╨,20200604,77800
298,A072710,ЁС╫их╕╣Ы╫╨,20200603,78800
299,A072710,ЁС╫их╕╣Ы╫╨,20200602,79900
300,A072710,ЁС╫их╕╣Ы╫╨,20200601,78800
301,A072710,ЁС╫их╕╣Ы╫╨,20200529,76300
302,A072710,ЁС╫их╕╣Ы╫╨,20200528,78600
303,A072710,ЁС╫их╕╣Ы╫╨,20200527,81400
304,A072710,ЁС╫их╕╣Ы╫╨,20200526,81100
305,A072710,ЁС╫их╕╣Ы╫╨,20200525,80800
306,A072710,ЁС╫их╕╣Ы╫╨,20200522,80700
307,A072710,ЁС╫их╕╣Ы╫╨,20200521,81200
308,A072710,ЁС╫их╕╣Ы╫╨,20200520,79600
309,A072710,ЁС╫их╕╣Ы╫╨,20200519,79100
310,A072710,ЁС╫их╕╣Ы╫╨,20200518,81000
311,A072710,ЁС╫их╕╣Ы╫╨,20200515,78600
312,A072710,ЁС╫их╕╣Ы╫╨,20200514,76000
313,A072710,ЁС╫их╕╣Ы╫╨,20200513,78300
314,A072710,ЁС╫их╕╣Ы╫╨,20200512,77700
315,A072710,ЁС╫их╕╣Ы╫╨,20200511,76000
316,A072710,ЁС╫их╕╣Ы╫╨,20200508,75300
317,A072710,ЁС╫их╕╣Ы╫╨,20200507,75500
318,A072710,ЁС╫их╕╣Ы╫╨,20200506,74200
319,A072710,ЁС╫их╕╣Ы╫╨,20200504,74100
320,A072710,ЁС╫их╕╣Ы╫╨,20200429,74500
321,A072710,ЁС╫их╕╣Ы╫╨,20200428,75100
322,A072710,ЁС╫их╕╣Ы╫╨,20200427,76000
323,A072710,ЁС╫их╕╣Ы╫╨,20200424,74300
324,A072710,ЁС╫их╕╣Ы╫╨,20200423,73000
325,A072710,ЁС╫их╕╣Ы╫╨,20200422,72400
326,A072710,ЁС╫их╕╣Ы╫╨,20200421,72500
327,A072710,ЁС╫их╕╣Ы╫╨,20200420,73100
328,A072710,ЁС╫их╕╣Ы╫╨,20200417,73700
329,A072710,ЁС╫их╕╣Ы╫╨,20200416,73600
330,A072710,ЁС╫их╕╣Ы╫╨,20200414,74300
331,A072710,ЁС╫их╕╣Ы╫╨,20200413,73900
332,A072710,ЁС╫их╕╣Ы╫╨,20200410,74300
333,A072710,ЁС╫их╕╣Ы╫╨,20200409,77000
334,A072710,ЁС╫их╕╣Ы╫╨,20200408,77700
335,A072710,ЁС╫их╕╣Ы╫╨,20200407,75800
336,A072710,ЁС╫их╕╣Ы╫╨,20200406,75700
337,A072710,ЁС╫их╕╣Ы╫╨,20200403,72100
338,A072710,ЁС╫их╕╣Ы╫╨,20200402,72100
339,A072710,ЁС╫их╕╣Ы╫╨,20200401,70900
340,A072710,ЁС╫их╕╣Ы╫╨,20200331,70000
341,A072710,ЁС╫их╕╣Ы╫╨,20200330,67700
342,A072710,ЁС╫их╕╣Ы╫╨,20200327,65600
343,A072710,ЁС╫их╕╣Ы╫╨,20200326,65500
344,A072710,ЁС╫их╕╣Ы╫╨,20200325,65000
345,A072710,ЁС╫их╕╣Ы╫╨,20200324,64500
346,A072710,ЁС╫их╕╣Ы╫╨,20200323,64500
347,A072710,ЁС╫их╕╣Ы╫╨,20200320,65400
348,A072710,ЁС╫их╕╣Ы╫╨,20200319,63900
349,A072710,ЁС╫их╕╣Ы╫╨,20200318,67400
350,A072710,ЁС╫их╕╣Ы╫╨,20200317,67300
351,A072710,ЁС╫их╕╣Ы╫╨,20200316,67300
352,A072710,ЁС╫их╕╣Ы╫╨,20200313,63300
353,A072710,ЁС╫их╕╣Ы╫╨,20200312,65800
354,A072710,ЁС╫их╕╣Ы╫╨,20200311,69000
355,A072710,ЁС╫их╕╣Ы╫╨,20200310,69000
356,A072710,ЁС╫их╕╣Ы╫╨,20200309,70900
357,A072710,ЁС╫их╕╣Ы╫╨,20200306,73700
358,A072710,ЁС╫их╕╣Ы╫╨,20200305,74300
359,A072710,ЁС╫их╕╣Ы╫╨,20200304,75900
360,A072710,ЁС╫их╕╣Ы╫╨,20200303,74300
361,A072710,ЁС╫их╕╣Ы╫╨,20200302,75500
362,A072710,ЁС╫их╕╣Ы╫╨,20200228,75700
363,A072710,ЁС╫их╕╣Ы╫╨,20200227,76500
364,A072710,ЁС╫их╕╣Ы╫╨,20200226,76500
