,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,а╬╟║
55,A043340,©║╫Кеве╘,20210527,1390
56,A043340,©║╫Кеве╘,20210526,1385
57,A043340,©║╫Кеве╘,20210525,1430
58,A043340,©║╫Кеве╘,20210524,1315
59,A043340,©║╫Кеве╘,20210521,1330
60,A043340,©║╫Кеве╘,20210520,1335
61,A043340,©║╫Кеве╘,20210518,1280
62,A043340,©║╫Кеве╘,20210517,1270
63,A043340,©║╫Кеве╘,20210514,1310
64,A043340,©║╫Кеве╘,20210513,1320
65,A043340,©║╫Кеве╘,20210512,1310
66,A043340,©║╫Кеве╘,20210511,1305
67,A043340,©║╫Кеве╘,20210510,1300
68,A043340,©║╫Кеве╘,20210507,1295
69,A043340,©║╫Кеве╘,20210506,1295
70,A043340,©║╫Кеве╘,20210504,1255
71,A043340,©║╫Кеве╘,20210503,1245
72,A043340,©║╫Кеве╘,20210430,1260
73,A043340,©║╫Кеве╘,20210429,1260
74,A043340,©║╫Кеве╘,20210428,1285
75,A043340,©║╫Кеве╘,20210427,1340
76,A043340,©║╫Кеве╘,20210426,1320
77,A043340,©║╫Кеве╘,20210423,1290
78,A043340,©║╫Кеве╘,20210422,1280
79,A043340,©║╫Кеве╘,20210421,1260
80,A043340,©║╫Кеве╘,20210420,1295
81,A043340,©║╫Кеве╘,20210419,1275
82,A043340,©║╫Кеве╘,20210416,1250
83,A043340,©║╫Кеве╘,20210415,1265
84,A043340,©║╫Кеве╘,20210414,1260
85,A043340,©║╫Кеве╘,20210413,1260
86,A043340,©║╫Кеве╘,20210412,1250
87,A043340,©║╫Кеве╘,20210409,1260
88,A043340,©║╫Кеве╘,20210408,1275
89,A043340,©║╫Кеве╘,20210407,1250
90,A043340,©║╫Кеве╘,20210406,1250
91,A043340,©║╫Кеве╘,20210405,1245
92,A043340,©║╫Кеве╘,20210402,1240
93,A043340,©║╫Кеве╘,20210401,1255
94,A043340,©║╫Кеве╘,20210331,1260
95,A043340,©║╫Кеве╘,20210330,1230
96,A043340,©║╫Кеве╘,20210329,1225
97,A043340,©║╫Кеве╘,20210326,1230
98,A043340,©║╫Кеве╘,20210325,1230
99,A043340,©║╫Кеве╘,20210324,1230
100,A043340,©║╫Кеве╘,20210323,1220
101,A043340,©║╫Кеве╘,20210322,1255
102,A043340,©║╫Кеве╘,20210319,1280
103,A043340,©║╫Кеве╘,20210318,1255
104,A043340,©║╫Кеве╘,20210317,1255
105,A043340,©║╫Кеве╘,20210316,1255
106,A043340,©║╫Кеве╘,20210315,1220
107,A043340,©║╫Кеве╘,20210312,1210
108,A043340,©║╫Кеве╘,20210311,1195
109,A043340,©║╫Кеве╘,20210310,1190
110,A043340,©║╫Кеве╘,20210309,1145
111,A043340,©║╫Кеве╘,20210308,1145
112,A043340,©║╫Кеве╘,20210305,1165
113,A043340,©║╫Кеве╘,20210304,1180
114,A043340,©║╫Кеве╘,20210303,1190
115,A043340,©║╫Кеве╘,20210302,1130
116,A043340,©║╫Кеве╘,20210226,1145
117,A043340,©║╫Кеве╘,20210225,1185
118,A043340,©║╫Кеве╘,20210224,1170
119,A043340,©║╫Кеве╘,20210223,1185
120,A043340,©║╫Кеве╘,20210222,1200
121,A043340,©║╫Кеве╘,20210219,1195
122,A043340,©║╫Кеве╘,20210218,1200
123,A043340,©║╫Кеве╘,20210217,1210
124,A043340,©║╫Кеве╘,20210216,1220
125,A043340,©║╫Кеве╘,20210215,1180
126,A043340,©║╫Кеве╘,20210210,1180
127,A043340,©║╫Кеве╘,20210209,1150
128,A043340,©║╫Кеве╘,20210208,1145
129,A043340,©║╫Кеве╘,20210205,1155
130,A043340,©║╫Кеве╘,20210204,1155
131,A043340,©║╫Кеве╘,20210203,1170
132,A043340,©║╫Кеве╘,20210202,1165
133,A043340,©║╫Кеве╘,20210201,1135
134,A043340,©║╫Кеве╘,20210129,1115
135,A043340,©║╫Кеве╘,20210128,1175
136,A043340,©║╫Кеве╘,20210127,1195
137,A043340,©║╫Кеве╘,20210126,1195
138,A043340,©║╫Кеве╘,20210125,1210
139,A043340,©║╫Кеве╘,20210122,1205
140,A043340,©║╫Кеве╘,20210121,1215
141,A043340,©║╫Кеве╘,20210120,1250
142,A043340,©║╫Кеве╘,20210119,1195
143,A043340,©║╫Кеве╘,20210118,1200
144,A043340,©║╫Кеве╘,20210115,1205
145,A043340,©║╫Кеве╘,20210114,1205
146,A043340,©║╫Кеве╘,20210113,1220
147,A043340,©║╫Кеве╘,20210112,1175
148,A043340,©║╫Кеве╘,20210111,1145
149,A043340,©║╫Кеве╘,20210108,1185
150,A043340,©║╫Кеве╘,20210107,1195
151,A043340,©║╫Кеве╘,20210106,1180
152,A043340,©║╫Кеве╘,20210105,1170
153,A043340,©║╫Кеве╘,20210104,1170
154,A043340,©║╫Кеве╘,20201230,1165
155,A043340,©║╫Кеве╘,20201229,1135
156,A043340,©║╫Кеве╘,20201228,1120
157,A043340,©║╫Кеве╘,20201224,1145
158,A043340,©║╫Кеве╘,20201223,1165
159,A043340,©║╫Кеве╘,20201222,1150
160,A043340,©║╫Кеве╘,20201221,1200
161,A043340,©║╫Кеве╘,20201218,1280
162,A043340,©║╫Кеве╘,20201217,1195
163,A043340,©║╫Кеве╘,20201216,1165
164,A043340,©║╫Кеве╘,20201215,1150
165,A043340,©║╫Кеве╘,20201214,1160
166,A043340,©║╫Кеве╘,20201211,1165
167,A043340,©║╫Кеве╘,20201210,1155
168,A043340,©║╫Кеве╘,20201209,1155
169,A043340,©║╫Кеве╘,20201208,1180
170,A043340,©║╫Кеве╘,20201207,1145
171,A043340,©║╫Кеве╘,20201204,1155
172,A043340,©║╫Кеве╘,20201203,1165
173,A043340,©║╫Кеве╘,20201202,1225
174,A043340,©║╫Кеве╘,20201201,1230
175,A043340,©║╫Кеве╘,20201130,1195
176,A043340,©║╫Кеве╘,20201127,1100
177,A043340,©║╫Кеве╘,20201126,1060
178,A043340,©║╫Кеве╘,20201125,1070
179,A043340,©║╫Кеве╘,20201124,1085
180,A043340,©║╫Кеве╘,20201123,1085
181,A043340,©║╫Кеве╘,20201120,1065
182,A043340,©║╫Кеве╘,20201119,1055
183,A043340,©║╫Кеве╘,20201118,1050
184,A043340,©║╫Кеве╘,20201117,1050
185,A043340,©║╫Кеве╘,20201116,1060
186,A043340,©║╫Кеве╘,20201113,1075
187,A043340,©║╫Кеве╘,20201112,1085
188,A043340,©║╫Кеве╘,20201111,1085
189,A043340,©║╫Кеве╘,20201110,1085
190,A043340,©║╫Кеве╘,20201109,1085
191,A043340,©║╫Кеве╘,20201106,1050
192,A043340,©║╫Кеве╘,20201105,1075
193,A043340,©║╫Кеве╘,20201104,1080
194,A043340,©║╫Кеве╘,20201103,1035
195,A043340,©║╫Кеве╘,20201102,1035
196,A043340,©║╫Кеве╘,20201030,1020
197,A043340,©║╫Кеве╘,20201029,1050
198,A043340,©║╫Кеве╘,20201028,1060
199,A043340,©║╫Кеве╘,20201027,1020
200,A043340,©║╫Кеве╘,20201026,1035
201,A043340,©║╫Кеве╘,20201023,1075
202,A043340,©║╫Кеве╘,20201022,1080
203,A043340,©║╫Кеве╘,20201021,1100
204,A043340,©║╫Кеве╘,20201020,1095
205,A043340,©║╫Кеве╘,20201019,1100
206,A043340,©║╫Кеве╘,20201016,1110
207,A043340,©║╫Кеве╘,20201015,1095
208,A043340,©║╫Кеве╘,20201014,1095
209,A043340,©║╫Кеве╘,20201013,1120
210,A043340,©║╫Кеве╘,20201012,1135
211,A043340,©║╫Кеве╘,20201008,1135
212,A043340,©║╫Кеве╘,20201007,1130
213,A043340,©║╫Кеве╘,20201006,1110
214,A043340,©║╫Кеве╘,20201005,1110
215,A043340,©║╫Кеве╘,20200929,1110
216,A043340,©║╫Кеве╘,20200928,1070
217,A043340,©║╫Кеве╘,20200925,1040
218,A043340,©║╫Кеве╘,20200924,1045
219,A043340,©║╫Кеве╘,20200923,1065
220,A043340,©║╫Кеве╘,20200922,1075
221,A043340,©║╫Кеве╘,20200921,1100
222,A043340,©║╫Кеве╘,20200918,1120
223,A043340,©║╫Кеве╘,20200917,1130
224,A043340,©║╫Кеве╘,20200916,1125
225,A043340,©║╫Кеве╘,20200915,1140
226,A043340,©║╫Кеве╘,20200914,1135
227,A043340,©║╫Кеве╘,20200911,1120
228,A043340,©║╫Кеве╘,20200910,1120
229,A043340,©║╫Кеве╘,20200909,1140
230,A043340,©║╫Кеве╘,20200908,1095
231,A043340,©║╫Кеве╘,20200907,1105
232,A043340,©║╫Кеве╘,20200904,1065
233,A043340,©║╫Кеве╘,20200903,1105
234,A043340,©║╫Кеве╘,20200902,1085
235,A043340,©║╫Кеве╘,20200901,1060
236,A043340,©║╫Кеве╘,20200831,1045
237,A043340,©║╫Кеве╘,20200828,1065
238,A043340,©║╫Кеве╘,20200827,1045
239,A043340,©║╫Кеве╘,20200826,1070
240,A043340,©║╫Кеве╘,20200825,1075
241,A043340,©║╫Кеве╘,20200824,1055
242,A043340,©║╫Кеве╘,20200821,1040
243,A043340,©║╫Кеве╘,20200820,1025
244,A043340,©║╫Кеве╘,20200819,1045
245,A043340,©║╫Кеве╘,20200818,1060
246,A043340,©║╫Кеве╘,20200814,1135
247,A043340,©║╫Кеве╘,20200813,1140
248,A043340,©║╫Кеве╘,20200812,1125
249,A043340,©║╫Кеве╘,20200811,1165
250,A043340,©║╫Кеве╘,20200810,1145
251,A043340,©║╫Кеве╘,20200807,1160
252,A043340,©║╫Кеве╘,20200806,1155
253,A043340,©║╫Кеве╘,20200805,1170
254,A043340,©║╫Кеве╘,20200804,1195
255,A043340,©║╫Кеве╘,20200803,1195
256,A043340,©║╫Кеве╘,20200731,1215
257,A043340,©║╫Кеве╘,20200730,1235
258,A043340,©║╫Кеве╘,20200729,1235
259,A043340,©║╫Кеве╘,20200728,1260
260,A043340,©║╫Кеве╘,20200727,1225
261,A043340,©║╫Кеве╘,20200724,1240
262,A043340,©║╫Кеве╘,20200723,1240
263,A043340,©║╫Кеве╘,20200722,1245
264,A043340,©║╫Кеве╘,20200721,1300
265,A043340,©║╫Кеве╘,20200720,1335
266,A043340,©║╫Кеве╘,20200717,1265
267,A043340,©║╫Кеве╘,20200716,1240
268,A043340,©║╫Кеве╘,20200715,1215
269,A043340,©║╫Кеве╘,20200714,1215
270,A043340,©║╫Кеве╘,20200713,1215
271,A043340,©║╫Кеве╘,20200710,1220
272,A043340,©║╫Кеве╘,20200709,1215
273,A043340,©║╫Кеве╘,20200708,1230
274,A043340,©║╫Кеве╘,20200707,1220
275,A043340,©║╫Кеве╘,20200706,1200
276,A043340,©║╫Кеве╘,20200703,1205
277,A043340,©║╫Кеве╘,20200702,1215
278,A043340,©║╫Кеве╘,20200701,1195
279,A043340,©║╫Кеве╘,20200630,1220
280,A043340,©║╫Кеве╘,20200629,1240
281,A043340,©║╫Кеве╘,20200626,1260
282,A043340,©║╫Кеве╘,20200625,1210
283,A043340,©║╫Кеве╘,20200624,1260
284,A043340,©║╫Кеве╘,20200623,1255
285,A043340,©║╫Кеве╘,20200622,1290
286,A043340,©║╫Кеве╘,20200619,1260
287,A043340,©║╫Кеве╘,20200618,1260
288,A043340,©║╫Кеве╘,20200617,1230
289,A043340,©║╫Кеве╘,20200616,1270
290,A043340,©║╫Кеве╘,20200615,1210
291,A043340,©║╫Кеве╘,20200612,1345
292,A043340,©║╫Кеве╘,20200611,1405
293,A043340,©║╫Кеве╘,20200610,1395
294,A043340,©║╫Кеве╘,20200609,1450
295,A043340,©║╫Кеве╘,20200608,1500
296,A043340,©║╫Кеве╘,20200605,1455
297,A043340,©║╫Кеве╘,20200604,1460
298,A043340,©║╫Кеве╘,20200603,1480
299,A043340,©║╫Кеве╘,20200602,1420
300,A043340,©║╫Кеве╘,20200601,1390
301,A043340,©║╫Кеве╘,20200529,1380
302,A043340,©║╫Кеве╘,20200528,1355
303,A043340,©║╫Кеве╘,20200527,1425
304,A043340,©║╫Кеве╘,20200526,1405
305,A043340,©║╫Кеве╘,20200525,1405
306,A043340,©║╫Кеве╘,20200522,1385
307,A043340,©║╫Кеве╘,20200521,1445
308,A043340,©║╫Кеве╘,20200520,1470
309,A043340,©║╫Кеве╘,20200519,1400
310,A043340,©║╫Кеве╘,20200518,1385
311,A043340,©║╫Кеве╘,20200515,1360
312,A043340,©║╫Кеве╘,20200514,1360
313,A043340,©║╫Кеве╘,20200513,1375
314,A043340,©║╫Кеве╘,20200512,1385
315,A043340,©║╫Кеве╘,20200511,1370
316,A043340,©║╫Кеве╘,20200508,1405
317,A043340,©║╫Кеве╘,20200507,1405
318,A043340,©║╫Кеве╘,20200506,1410
319,A043340,©║╫Кеве╘,20200504,1390
320,A043340,©║╫Кеве╘,20200429,1285
321,A043340,©║╫Кеве╘,20200428,1305
322,A043340,©║╫Кеве╘,20200427,1295
323,A043340,©║╫Кеве╘,20200424,1285
324,A043340,©║╫Кеве╘,20200423,1355
325,A043340,©║╫Кеве╘,20200422,1280
326,A043340,©║╫Кеве╘,20200421,1280
327,A043340,©║╫Кеве╘,20200420,1250
328,A043340,©║╫Кеве╘,20200417,1260
329,A043340,©║╫Кеве╘,20200416,1190
330,A043340,©║╫Кеве╘,20200414,1245
331,A043340,©║╫Кеве╘,20200413,1225
332,A043340,©║╫Кеве╘,20200410,1250
333,A043340,©║╫Кеве╘,20200409,1345
334,A043340,©║╫Кеве╘,20200408,1390
335,A043340,©║╫Кеве╘,20200407,1500
336,A043340,©║╫Кеве╘,20200406,1625
337,A043340,©║╫Кеве╘,20200403,1605
338,A043340,©║╫Кеве╘,20200402,1600
339,A043340,©║╫Кеве╘,20200401,1620
340,A043340,©║╫Кеве╘,20200331,1695
341,A043340,©║╫Кеве╘,20200330,1565
342,A043340,©║╫Кеве╘,20200327,1325
343,A043340,©║╫Кеве╘,20200326,1275
344,A043340,©║╫Кеве╘,20200325,1210
345,A043340,©║╫Кеве╘,20200324,1175
346,A043340,©║╫Кеве╘,20200323,1115
347,A043340,©║╫Кеве╘,20200320,1175
348,A043340,©║╫Кеве╘,20200319,1095
349,A043340,©║╫Кеве╘,20200318,1230
350,A043340,©║╫Кеве╘,20200317,1275
351,A043340,©║╫Кеве╘,20200316,1190
352,A043340,©║╫Кеве╘,20200313,1190
353,A043340,©║╫Кеве╘,20200312,1310
354,A043340,©║╫Кеве╘,20200311,1220
355,A043340,©║╫Кеве╘,20200310,1235
356,A043340,©║╫Кеве╘,20200309,1065
357,A043340,©║╫Кеве╘,20200306,1160
358,A043340,©║╫Кеве╘,20200305,1215
359,A043340,©║╫Кеве╘,20200304,1170
360,A043340,©║╫Кеве╘,20200303,956
361,A043340,©║╫Кеве╘,20200302,903
362,A043340,©║╫Кеве╘,20200228,870
363,A043340,©║╫Кеве╘,20200227,912
364,A043340,©║╫Кеве╘,20200226,949
