,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,а╬╟║
105,A003240,еб╠╓╩Й╬В,20210316,939000
106,A003240,еб╠╓╩Й╬В,20210315,923000
107,A003240,еб╠╓╩Й╬В,20210312,916000
108,A003240,еб╠╓╩Й╬В,20210311,914000
109,A003240,еб╠╓╩Й╬В,20210310,899000
110,A003240,еб╠╓╩Й╬В,20210309,878000
111,A003240,еб╠╓╩Й╬В,20210308,884000
112,A003240,еб╠╓╩Й╬В,20210305,882000
113,A003240,еб╠╓╩Й╬В,20210304,901000
114,A003240,еб╠╓╩Й╬В,20210303,938000
115,A003240,еб╠╓╩Й╬В,20210302,939000
116,A003240,еб╠╓╩Й╬В,20210226,942000
117,A003240,еб╠╓╩Й╬В,20210225,943000
118,A003240,еб╠╓╩Й╬В,20210224,920000
119,A003240,еб╠╓╩Й╬В,20210223,949000
120,A003240,еб╠╓╩Й╬В,20210222,960000
121,A003240,еб╠╓╩Й╬В,20210219,945000
122,A003240,еб╠╓╩Й╬В,20210218,969000
123,A003240,еб╠╓╩Й╬В,20210217,968000
124,A003240,еб╠╓╩Й╬В,20210216,964000
125,A003240,еб╠╓╩Й╬В,20210215,987000
126,A003240,еб╠╓╩Й╬В,20210210,1010000
127,A003240,еб╠╓╩Й╬В,20210209,1014000
128,A003240,еб╠╓╩Й╬В,20210208,1009000
129,A003240,еб╠╓╩Й╬В,20210205,999000
130,A003240,еб╠╓╩Й╬В,20210204,998000
131,A003240,еб╠╓╩Й╬В,20210203,981000
132,A003240,еб╠╓╩Й╬В,20210202,901000
133,A003240,еб╠╓╩Й╬В,20210201,933000
134,A003240,еб╠╓╩Й╬В,20210129,839000
135,A003240,еб╠╓╩Й╬В,20210128,845000
136,A003240,еб╠╓╩Й╬В,20210127,845000
137,A003240,еб╠╓╩Й╬В,20210126,836000
138,A003240,еб╠╓╩Й╬В,20210125,848000
139,A003240,еб╠╓╩Й╬В,20210122,852000
140,A003240,еб╠╓╩Й╬В,20210121,863000
141,A003240,еб╠╓╩Й╬В,20210120,836000
142,A003240,еб╠╓╩Й╬В,20210119,824000
143,A003240,еб╠╓╩Й╬В,20210118,816000
144,A003240,еб╠╓╩Й╬В,20210115,842000
145,A003240,еб╠╓╩Й╬В,20210114,849000
146,A003240,еб╠╓╩Й╬В,20210113,841000
147,A003240,еб╠╓╩Й╬В,20210112,827000
148,A003240,еб╠╓╩Й╬В,20210111,837000
149,A003240,еб╠╓╩Й╬В,20210108,845000
150,A003240,еб╠╓╩Й╬В,20210107,808000
151,A003240,еб╠╓╩Й╬В,20210106,787000
152,A003240,еб╠╓╩Й╬В,20210105,798000
153,A003240,еб╠╓╩Й╬В,20210104,802000
154,A003240,еб╠╓╩Й╬В,20201230,801000
155,A003240,еб╠╓╩Й╬В,20201229,802000
156,A003240,еб╠╓╩Й╬В,20201228,783000
157,A003240,еб╠╓╩Й╬В,20201224,781000
158,A003240,еб╠╓╩Й╬В,20201223,768000
159,A003240,еб╠╓╩Й╬В,20201222,776000
160,A003240,еб╠╓╩Й╬В,20201221,777000
161,A003240,еб╠╓╩Й╬В,20201218,757000
162,A003240,еб╠╓╩Й╬В,20201217,761000
163,A003240,еб╠╓╩Й╬В,20201216,763000
164,A003240,еб╠╓╩Й╬В,20201215,759000
165,A003240,еб╠╓╩Й╬В,20201214,772000
166,A003240,еб╠╓╩Й╬В,20201211,770000
167,A003240,еб╠╓╩Й╬В,20201210,758000
168,A003240,еб╠╓╩Й╬В,20201209,766000
169,A003240,еб╠╓╩Й╬В,20201208,767000
170,A003240,еб╠╓╩Й╬В,20201207,771000
171,A003240,еб╠╓╩Й╬В,20201204,786000
172,A003240,еб╠╓╩Й╬В,20201203,795000
173,A003240,еб╠╓╩Й╬В,20201202,799000
174,A003240,еб╠╓╩Й╬В,20201201,790000
175,A003240,еб╠╓╩Й╬В,20201130,768000
176,A003240,еб╠╓╩Й╬В,20201127,829000
177,A003240,еб╠╓╩Й╬В,20201126,819000
178,A003240,еб╠╓╩Й╬В,20201125,821000
179,A003240,еб╠╓╩Й╬В,20201124,833000
180,A003240,еб╠╓╩Й╬В,20201123,851000
181,A003240,еб╠╓╩Й╬В,20201120,861000
182,A003240,еб╠╓╩Й╬В,20201119,838000
183,A003240,еб╠╓╩Й╬В,20201118,839000
184,A003240,еб╠╓╩Й╬В,20201117,786000
185,A003240,еб╠╓╩Й╬В,20201116,793000
186,A003240,еб╠╓╩Й╬В,20201113,799000
187,A003240,еб╠╓╩Й╬В,20201112,801000
188,A003240,еб╠╓╩Й╬В,20201111,810000
189,A003240,еб╠╓╩Й╬В,20201110,769000
190,A003240,еб╠╓╩Й╬В,20201109,748000
191,A003240,еб╠╓╩Й╬В,20201106,742000
192,A003240,еб╠╓╩Й╬В,20201105,764000
193,A003240,еб╠╓╩Й╬В,20201104,749000
194,A003240,еб╠╓╩Й╬В,20201103,751000
195,A003240,еб╠╓╩Й╬В,20201102,750000
196,A003240,еб╠╓╩Й╬В,20201030,710000
197,A003240,еб╠╓╩Й╬В,20201029,700000
198,A003240,еб╠╓╩Й╬В,20201028,707000
199,A003240,еб╠╓╩Й╬В,20201027,691000
200,A003240,еб╠╓╩Й╬В,20201026,675000
201,A003240,еб╠╓╩Й╬В,20201023,688000
202,A003240,еб╠╓╩Й╬В,20201022,672000
203,A003240,еб╠╓╩Й╬В,20201021,666000
204,A003240,еб╠╓╩Й╬В,20201020,670000
205,A003240,еб╠╓╩Й╬В,20201019,669000
206,A003240,еб╠╓╩Й╬В,20201016,656000
207,A003240,еб╠╓╩Й╬В,20201015,649000
208,A003240,еб╠╓╩Й╬В,20201014,652000
209,A003240,еб╠╓╩Й╬В,20201013,657000
210,A003240,еб╠╓╩Й╬В,20201012,661000
211,A003240,еб╠╓╩Й╬В,20201008,651000
212,A003240,еб╠╓╩Й╬В,20201007,656000
213,A003240,еб╠╓╩Й╬В,20201006,659000
214,A003240,еб╠╓╩Й╬В,20201005,656000
215,A003240,еб╠╓╩Й╬В,20200929,652000
216,A003240,еб╠╓╩Й╬В,20200928,644000
217,A003240,еб╠╓╩Й╬В,20200925,638000
218,A003240,еб╠╓╩Й╬В,20200924,636000
219,A003240,еб╠╓╩Й╬В,20200923,650000
220,A003240,еб╠╓╩Й╬В,20200922,664000
221,A003240,еб╠╓╩Й╬В,20200921,679000
222,A003240,еб╠╓╩Й╬В,20200918,688000
223,A003240,еб╠╓╩Й╬В,20200917,694000
224,A003240,еб╠╓╩Й╬В,20200916,684000
225,A003240,еб╠╓╩Й╬В,20200915,687000
226,A003240,еб╠╓╩Й╬В,20200914,695000
227,A003240,еб╠╓╩Й╬В,20200911,685000
228,A003240,еб╠╓╩Й╬В,20200910,687000
229,A003240,еб╠╓╩Й╬В,20200909,685000
230,A003240,еб╠╓╩Й╬В,20200908,698000
231,A003240,еб╠╓╩Й╬В,20200907,687000
232,A003240,еб╠╓╩Й╬В,20200904,682000
233,A003240,еб╠╓╩Й╬В,20200903,674000
234,A003240,еб╠╓╩Й╬В,20200902,664000
235,A003240,еб╠╓╩Й╬В,20200901,668000
236,A003240,еб╠╓╩Й╬В,20200831,660000
237,A003240,еб╠╓╩Й╬В,20200828,666000
238,A003240,еб╠╓╩Й╬В,20200827,661000
239,A003240,еб╠╓╩Й╬В,20200826,666000
240,A003240,еб╠╓╩Й╬В,20200825,668000
241,A003240,еб╠╓╩Й╬В,20200824,663000
242,A003240,еб╠╓╩Й╬В,20200821,670000
243,A003240,еб╠╓╩Й╬В,20200820,668000
244,A003240,еб╠╓╩Й╬В,20200819,692000
245,A003240,еб╠╓╩Й╬В,20200818,694000
246,A003240,еб╠╓╩Й╬В,20200814,713000
247,A003240,еб╠╓╩Й╬В,20200813,708000
248,A003240,еб╠╓╩Й╬В,20200812,714000
249,A003240,еб╠╓╩Й╬В,20200811,701000
250,A003240,еб╠╓╩Й╬В,20200810,697000
251,A003240,еб╠╓╩Й╬В,20200807,688000
252,A003240,еб╠╓╩Й╬В,20200806,690000
253,A003240,еб╠╓╩Й╬В,20200805,688000
254,A003240,еб╠╓╩Й╬В,20200804,688000
255,A003240,еб╠╓╩Й╬В,20200803,679000
256,A003240,еб╠╓╩Й╬В,20200731,681000
257,A003240,еб╠╓╩Й╬В,20200730,687000
258,A003240,еб╠╓╩Й╬В,20200729,686000
259,A003240,еб╠╓╩Й╬В,20200728,690000
260,A003240,еб╠╓╩Й╬В,20200727,699000
261,A003240,еб╠╓╩Й╬В,20200724,692000
262,A003240,еб╠╓╩Й╬В,20200723,700000
263,A003240,еб╠╓╩Й╬В,20200722,706000
264,A003240,еб╠╓╩Й╬В,20200721,701000
265,A003240,еб╠╓╩Й╬В,20200720,701000
266,A003240,еб╠╓╩Й╬В,20200717,712000
267,A003240,еб╠╓╩Й╬В,20200716,709000
268,A003240,еб╠╓╩Й╬В,20200715,715000
269,A003240,еб╠╓╩Й╬В,20200714,712000
270,A003240,еб╠╓╩Й╬В,20200713,715000
271,A003240,еб╠╓╩Й╬В,20200710,717000
272,A003240,еб╠╓╩Й╬В,20200709,705000
273,A003240,еб╠╓╩Й╬В,20200708,704000
274,A003240,еб╠╓╩Й╬В,20200707,711000
275,A003240,еб╠╓╩Й╬В,20200706,721000
276,A003240,еб╠╓╩Й╬В,20200703,703000
277,A003240,еб╠╓╩Й╬В,20200702,701000
278,A003240,еб╠╓╩Й╬В,20200701,697000
279,A003240,еб╠╓╩Й╬В,20200630,696000
280,A003240,еб╠╓╩Й╬В,20200629,693000
281,A003240,еб╠╓╩Й╬В,20200626,717000
282,A003240,еб╠╓╩Й╬В,20200625,716000
283,A003240,еб╠╓╩Й╬В,20200624,735000
284,A003240,еб╠╓╩Й╬В,20200623,737000
285,A003240,еб╠╓╩Й╬В,20200622,738000
286,A003240,еб╠╓╩Й╬В,20200619,740000
287,A003240,еб╠╓╩Й╬В,20200618,731000
288,A003240,еб╠╓╩Й╬В,20200617,745000
289,A003240,еб╠╓╩Й╬В,20200616,750000
290,A003240,еб╠╓╩Й╬В,20200615,704000
291,A003240,еб╠╓╩Й╬В,20200612,746000
292,A003240,еб╠╓╩Й╬В,20200611,784000
293,A003240,еб╠╓╩Й╬В,20200610,800000
294,A003240,еб╠╓╩Й╬В,20200609,799000
295,A003240,еб╠╓╩Й╬В,20200608,803000
296,A003240,еб╠╓╩Й╬В,20200605,802000
297,A003240,еб╠╓╩Й╬В,20200604,762000
298,A003240,еб╠╓╩Й╬В,20200603,779000
299,A003240,еб╠╓╩Й╬В,20200602,750000
300,A003240,еб╠╓╩Й╬В,20200601,752000
301,A003240,еб╠╓╩Й╬В,20200529,740000
302,A003240,еб╠╓╩Й╬В,20200528,755000
303,A003240,еб╠╓╩Й╬В,20200527,760000
304,A003240,еб╠╓╩Й╬В,20200526,752000
305,A003240,еб╠╓╩Й╬В,20200525,752000
306,A003240,еб╠╓╩Й╬В,20200522,759000
307,A003240,еб╠╓╩Й╬В,20200521,772000
308,A003240,еб╠╓╩Й╬В,20200520,775000
309,A003240,еб╠╓╩Й╬В,20200519,780000
310,A003240,еб╠╓╩Й╬В,20200518,771000
311,A003240,еб╠╓╩Й╬В,20200515,771000
312,A003240,еб╠╓╩Й╬В,20200514,758000
313,A003240,еб╠╓╩Й╬В,20200513,755000
314,A003240,еб╠╓╩Й╬В,20200512,755000
315,A003240,еб╠╓╩Й╬В,20200511,775000
316,A003240,еб╠╓╩Й╬В,20200508,780000
317,A003240,еб╠╓╩Й╬В,20200507,770000
318,A003240,еб╠╓╩Й╬В,20200506,771000
319,A003240,еб╠╓╩Й╬В,20200504,783000
320,A003240,еб╠╓╩Й╬В,20200429,800000
321,A003240,еб╠╓╩Й╬В,20200428,766000
322,A003240,еб╠╓╩Й╬В,20200427,747000
323,A003240,еб╠╓╩Й╬В,20200424,720000
324,A003240,еб╠╓╩Й╬В,20200423,730000
325,A003240,еб╠╓╩Й╬В,20200422,717000
326,A003240,еб╠╓╩Й╬В,20200421,727000
327,A003240,еб╠╓╩Й╬В,20200420,760000
328,A003240,еб╠╓╩Й╬В,20200417,756000
329,A003240,еб╠╓╩Й╬В,20200416,747000
330,A003240,еб╠╓╩Й╬В,20200414,760000
331,A003240,еб╠╓╩Й╬В,20200413,741000
332,A003240,еб╠╓╩Й╬В,20200410,747000
333,A003240,еб╠╓╩Й╬В,20200409,746000
334,A003240,еб╠╓╩Й╬В,20200408,723000
335,A003240,еб╠╓╩Й╬В,20200407,700000
336,A003240,еб╠╓╩Й╬В,20200406,652000
337,A003240,еб╠╓╩Й╬В,20200403,630000
338,A003240,еб╠╓╩Й╬В,20200402,620000
339,A003240,еб╠╓╩Й╬В,20200401,621000
340,A003240,еб╠╓╩Й╬В,20200331,629000
341,A003240,еб╠╓╩Й╬В,20200330,630000
342,A003240,еб╠╓╩Й╬В,20200327,625000
343,A003240,еб╠╓╩Й╬В,20200326,620000
344,A003240,еб╠╓╩Й╬В,20200325,609000
345,A003240,еб╠╓╩Й╬В,20200324,540000
346,A003240,еб╠╓╩Й╬В,20200323,506000
347,A003240,еб╠╓╩Й╬В,20200320,579000
348,A003240,еб╠╓╩Й╬В,20200319,496000
349,A003240,еб╠╓╩Й╬В,20200318,566000
350,A003240,еб╠╓╩Й╬В,20200317,577000
351,A003240,еб╠╓╩Й╬В,20200316,601000
352,A003240,еб╠╓╩Й╬В,20200313,634000
353,A003240,еб╠╓╩Й╬В,20200312,695000
354,A003240,еб╠╓╩Й╬В,20200311,725000
355,A003240,еб╠╓╩Й╬В,20200310,738000
356,A003240,еб╠╓╩Й╬В,20200309,748000
357,A003240,еб╠╓╩Й╬В,20200306,788000
358,A003240,еб╠╓╩Й╬В,20200305,810000
359,A003240,еб╠╓╩Й╬В,20200304,804000
360,A003240,еб╠╓╩Й╬В,20200303,804000
361,A003240,еб╠╓╩Й╬В,20200302,802000
362,A003240,еб╠╓╩Й╬В,20200228,806000
363,A003240,еб╠╓╩Й╬В,20200227,815000
364,A003240,еб╠╓╩Й╬В,20200226,822000
